"Margin","Quantity sold","Sales revenue","State","City","Year","Quarter","Lines","Category","SKU number","Month","Month Name"
"86.2","1","199","New York","New York","2016","Q3","Shirt Waist","Long sleeve","177231","8","August"
"97.3","4","497","New York","New York","2016","Q3","Shirt Waist","Long sleeve","177231","9","September"
"924.7","21","3322","New York","New York","2016","Q3","Shirt Waist","Long sleeve","177248","7","July"
"145.5","4","596","New York","New York","2016","Q3","Shirt Waist","Long sleeve","177248","8","August"
"227.4","9","1221","New York","New York","2016","Q3","Shirt Waist","Long sleeve","177248","9","September"
"1457.3","16","3184","New York","New York","2016","Q3","Shirt Waist","Long sleeve","177368","7","July"
"728.9","8","1592","New York","New York","2016","Q3","Shirt Waist","Long sleeve","177368","8","August"
"91","1","199","New York","New York","2016","Q3","Shirt Waist","Long sleeve","177368","9","September"
"-13","1","79","New York","New York","2016","Q3","Shirt Waist","Short sleeve","166136","9","September"
"803","12","2449","New York","New York","2016","Q3","Shirt Waist","Short sleeve","173974","7","July"
"267.8","4","816","New York","New York","2016","Q3","Shirt Waist","Short sleeve","173974","8","August"
"171.8","11","1561","New York","New York","2016","Q3","Shirt Waist","Short sleeve","173974","9","September"
"535.7","21","2567","New York","New York","2016","Q3","Shirt Waist","Short sleeve","177875","7","July"
"534.9","6","1194","New York","New York","2016","Q3","Shirt Waist","Short sleeve","177875","8","August"
"743","10","1810","New York","New York","2016","Q3","Shirt Waist","Short sleeve","177875","9","September"
"682","10","1490","New York","New York","2016","Q3","Sweat-T-Shirts","Sweats","179739","7","July"
"425.2","6","894","New York","New York","2016","Q3","Sweat-T-Shirts","Sweats","179739","8","August"
"1934.2","26","3874","New York","New York","2016","Q3","Sweat-T-Shirts","Sweats","179739","9","September"
"1258.3","10","2490","New York","New York","2016","Q3","Sweat-T-Shirts","Sweats","181248","8","August"
"2255.1","28","5443","New York","New York","2016","Q3","Sweat-T-Shirts","Sweats","181248","9","September"
"451.7","4","996","New York","New York","2016","Q3","Sweat-T-Shirts","Sweats","183572","8","August"
"451.6","4","996","New York","New York","2016","Q3","Sweat-T-Shirts","Sweats","183572","9","September"
"511.2","6","1054","New York","New York","2016","Q3","Sweat-T-Shirts","T-Shirts","166544","7","July"
"0","0","0","New York","New York","2016","Q3","Sweat-T-Shirts","T-Shirts","166544","8","August"
"169.8","2","378","New York","New York","2016","Q3","Sweat-T-Shirts","T-Shirts","166544","9","September"
"6.9","1","99","New York","New York","2016","Q3","Sweat-T-Shirts","T-Shirts","167695","7","July"
"31945.5","389","72029","New York","New York","2016","Q3","Sweat-T-Shirts","T-Shirts","177264","7","July"
"19605.9","235","44309","New York","New York","2016","Q3","Sweat-T-Shirts","T-Shirts","177264","8","August"
"21112","264","49820","New York","New York","2016","Q3","Sweat-T-Shirts","T-Shirts","177264","9","September"
"615.2","10","1492","New York","New York","2016","Q3","Sweat-T-Shirts","T-Shirts","177275","7","July"
"733.5","7","1393","New York","New York","2016","Q3","Sweat-T-Shirts","T-Shirts","177275","8","August"
"492.3","7","1094","New York","New York","2016","Q3","Sweat-T-Shirts","T-Shirts","177275","9","September"
"3613.6","31","7669","New York","New York","2016","Q3","Sweat-T-Shirts","T-Shirts","178769","7","July"
"3890.7","33","8217","New York","New York","2016","Q3","Sweat-T-Shirts","T-Shirts","178769","8","August"
"5090","73","13936","New York","New York","2016","Q3","Sweat-T-Shirts","T-Shirts","178769","9","September"
"165.7","2","398","New York","New York","2016","Q3","Sweat-T-Shirts","T-Shirts","179204","7","July"
"331.3","4","796","New York","New York","2016","Q3","Sweat-T-Shirts","T-Shirts","179204","8","August"
"384.5","5","935","New York","New York","2016","Q3","Sweat-T-Shirts","T-Shirts","179204","9","September"
"919","12","2589","New York","New York","2016","Q3","Sweat-T-Shirts","T-Shirts","180030","7","July"
"416.4","4","996","New York","New York","2016","Q3","Sweat-T-Shirts","T-Shirts","180030","8","August"
"416.5","4","996","New York","New York","2016","Q3","Sweat-T-Shirts","T-Shirts","180030","9","September"
"344.6","12","1532","New York","New York","2016","Q3","Sweat-T-Shirts","T-Shirts","180368","7","July"
"454","6","1104","New York","New York","2016","Q3","Sweat-T-Shirts","T-Shirts","180368","8","August"
"274.3","3","597","New York","New York","2016","Q3","Sweat-T-Shirts","T-Shirts","180368","9","September"
"112.8","8","895","New York","New York","2016","Q3","Sweat-T-Shirts","T-Shirts","180372","7","July"
"96","1","199","New York","New York","2016","Q3","Sweat-T-Shirts","T-Shirts","180372","8","August"
"316.1","10","1194","New York","New York","2016","Q3","Sweat-T-Shirts","T-Shirts","180372","9","September"
"-604.7","10","300","New York","New York","2016","Q3","Sweaters","Cardigan","144940","7","July"
"-557.6","11","477","New York","New York","2016","Q3","Sweaters","Cardigan","144940","8","August"
"-124.5","3","188","New York","New York","2016","Q3","Sweaters","Cardigan","144940","9","September"
"82.9","1","199","New York","New York","2016","Q3","Sweaters","Soft fabric","173673","7","July"
"58","1","169","New York","New York","2016","Q3","Sweaters","Soft fabric","173673","8","August"
"1270.8","15","2983","New York","New York","2016","Q3","Sweaters","Soft fabric","177325","7","July"
"1511.2","12","2988","New York","New York","2016","Q3","Sweaters","Soft fabric","177325","8","August"
"2995.3","38","7327","New York","New York","2016","Q3","Sweaters","Soft fabric","177325","9","September"
"1209.3","15","2931","New York","New York","2016","Q3","Sweaters","Soft fabric","178628","7","July"
"1027.4","11","2319","New York","New York","2016","Q3","Sweaters","Soft fabric","178628","8","August"
"366","6","1030","New York","New York","2016","Q3","Sweaters","Soft fabric","178628","9","September"
"2724.3","57","6991","New York","New York","2016","Q3","Sweaters","Soft fabric","178788","7","July"
"639.6","12","1548","New York","New York","2016","Q3","Sweaters","Soft fabric","178788","8","August"
"219.2","5","593","New York","New York","2016","Q3","Sweaters","Soft fabric","178788","9","September"
"1283.3","15","3311","New York","New York","2016","Q3","Sweaters","Soft fabric","179169","7","July"
"379.1","5","1045","New York","New York","2016","Q3","Sweaters","Soft fabric","179169","8","August"
"355","12","1839","New York","New York","2016","Q3","Sweaters","Soft fabric","179169","9","September"
"-12.9","1","79","New York","New York","2016","Q3","Sweaters","Turtleneck","168963","7","July"
"874.8","10","1790","New York","New York","2016","Q3","Sweaters","Turtleneck","181756","7","July"
"2998.6","34","6086","New York","New York","2016","Q3","Sweaters","Turtleneck","181756","8","August"
"7007.6","79","14141","New York","New York","2016","Q3","Sweaters","Turtleneck","181756","9","September"
"112.6","1","249","New York","New York","2016","Q3","Trousers","Jeans","166579","7","July"
"1086.4","16","3047","New York","New York","2016","Q3","Trousers","Party pants","173941","7","July"
"696.6","6","1494","New York","New York","2016","Q3","Trousers","Party pants","173941","8","August"
"623.9","11","1942","New York","New York","2016","Q3","Trousers","Party pants","173941","9","September"
"494.7","4","996","New York","New York","2016","Q3","Trousers","Party pants","181252","7","July"
"865.7","7","1743","New York","New York","2016","Q3","Trousers","Party pants","181252","8","August"
"370.8","4","846","New York","New York","2016","Q3","Trousers","Party pants","181252","9","September"
"2813.8","41","7462","New York","New York","2016","Q4","Accessories","Belts,bags,wallets","177860","10","October"
"508.4","9","1422","New York","New York","2016","Q4","Accessories","Belts,bags,wallets","177860","11","November"
"701.4","17","2525","New York","New York","2016","Q4","Accessories","Belts,bags,wallets","177860","12","December"
"-36.4","6","474","New York","New York","2016","Q4","Accessories","Hair accessories","169272","10","October"
"-14.3","2","158","New York","New York","2016","Q4","Accessories","Hair accessories","169272","11","November"
"-14.3","2","158","New York","New York","2016","Q4","Accessories","Hair accessories","169272","12","December"
"10.6","1","79","New York","New York","2016","Q4","Accessories","Hats,gloves,scarves","160209","11","November"
"295.6","3","597","New York","New York","2016","Q4","Accessories","Jewelry","185114","10","October"
"670.7","7","1370","New York","New York","2016","Q4","Accessories","Jewelry","185114","11","November"
"918.9","11","1990","New York","New York","2016","Q4","Accessories","Jewelry","185114","12","December"
"102.3","5","512","New York","New York","2016","Q4","Accessories","Lounge wear","182379","10","October"
"201","2","398","New York","New York","2016","Q4","Accessories","Lounge wear","182379","11","November"
"326.3","3","627","New York","New York","2016","Q4","Accessories","Lounge wear","182379","12","December"
"1301.6","15","2862","New York","New York","2016","Q4","Accessories","Lounge wear","182488","11","November"
"1998.7","23","4415","New York","New York","2016","Q4","Accessories","Lounge wear","182488","12","December"
"356.4","4","796","New York","New York","2016","Q4","Accessories","Lounge wear","182880","10","October"
"499","6","1154","New York","New York","2016","Q4","Accessories","Lounge wear","182880","11","November"
"547.5","6","1194","New York","New York","2016","Q4","Accessories","Lounge wear","182880","12","December"
"1016.1","11","2189","New York","New York","2016","Q4","Accessories","Lounge wear","183861","11","November"
"905.1","13","2239","New York","New York","2016","Q4","Accessories","Lounge wear","183861","12","December"
"659.8","22","2094","New York","New York","2016","Q4","Accessories","Samples","182313","10","October"
"404.3","7","903","New York","New York","2016","Q4","Accessories","Samples","182313","11","November"
"44.9","1","117","New York","New York","2016","Q4","Accessories","Samples","182313","12","December"
"11191.3","135","22798","New York","New York","2016","Q4","Accessories","Samples","182343","10","October"
"7337.9","108","16223","New York","New York","2016","Q4","Accessories","Samples","182343","11","November"
"4630.7","88","11575","New York","New York","2016","Q4","Accessories","Samples","182343","12","December"
"240.9","2","498","New York","New York","2016","Q4","City Skirts","Full length","182919","11","November"
"1061.3","9","2191","New York","New York","2016","Q4","City Skirts","Full length","182919","12","December"
"1046.9","14","2788","New York","New York","2016","Q4","City Skirts","Mini city","183592","10","October"
"694.4","7","1613","New York","New York","2016","Q4","City Skirts","Mini city","183592","11","November"
"459.2","4","996","New York","New York","2016","Q4","City Skirts","Mini city","183592","12","December"
"362.7","4","796","New York","New York","2016","Q4","City Skirts","Mini city","184215","10","October"
"1409.6","20","3542","New York","New York","2016","Q4","City Skirts","Mini city","184215","11","November"
"177.7","2","398","New York","New York","2016","Q4","City Skirts","Mini city","184215","12","December"
"-38","2","98","New York","New York","2016","Q4","City Trousers","Long lounge pants","142905","10","October"
"2149.2","28","4815","New York","New York","2016","Q4","Dresses","Casual dresses","182331","11","November"
"1711.1","26","4117","New York","New York","2016","Q4","Dresses","Casual dresses","182331","12","December"
"265.6","2","568","New York","New York","2016","Q4","Dresses","Evening wear","173658","10","October"
"185.5","2","398","New York","New York","2016","Q4","Dresses","Evening wear","177376","11","November"
"303.3","6","855","New York","New York","2016","Q4","Dresses","Skirts","177497","10","October"
"112.1","2","298","New York","New York","2016","Q4","Dresses","Skirts","177497","12","December"
"138.1","10","1145","New York","New York","2016","Q4","Dresses","Skirts","178835","10","October"
"108.8","1","229","New York","New York","2016","Q4","Dresses","Skirts","178835","11","November"
"129.1","5","645","New York","New York","2016","Q4","Dresses","Skirts","178835","12","December"
"150.9","3","497","New York","New York","2016","Q4","Dresses","Skirts","179075","10","October"
"77.8","1","199","New York","New York","2016","Q4","Dresses","Skirts","179075","12","December"
"3088.3","35","5879","New York","New York","2016","Q4","Dresses","Skirts","179740","10","October"
"7391.6","101","15171","New York","New York","2016","Q4","Dresses","Skirts","179740","11","November"
"6049.6","93","13163","New York","New York","2016","Q4","Dresses","Skirts","179740","12","December"
"1041.4","12","2465","New York","New York","2016","Q4","Dresses","Skirts","181009","10","October"
"504.8","4","996","New York","New York","2016","Q4","Dresses","Skirts","181009","11","November"
"175.3","4","596","New York","New York","2016","Q4","Dresses","Skirts","181009","12","December"
"538.5","5","974","New York","New York","2016","Q4","Dresses","Sweater dresses","178903","10","October"
"222.6","2","398","New York","New York","2016","Q4","Dresses","Sweater dresses","178903","11","November"
"576.3","7","1084","New York","New York","2016","Q4","Dresses","Sweater dresses","178903","12","December"
"87.7","1","189","New York","New York","2016","Q4","Dresses","Sweater dresses","183720","10","October"
"2524.9","28","5201","New York","New York","2016","Q4","Dresses","Sweater dresses","183720","11","November"
"1105.5","17","2646","New York","New York","2016","Q4","Dresses","Sweater dresses","183720","12","December"
"31.8","2","199","New York","New York","2016","Q4","Jackets","Boatwear","177798","10","October"
"66.5","1","159","New York","New York","2016","Q4","Jackets","Boatwear","177798","11","November"
"102.5","1","179","New York","New York","2016","Q4","Jackets","Boatwear","185203","10","October"
"307.5","3","537","New York","New York","2016","Q4","Jackets","Boatwear","185203","11","November"
"261.7","4","537","New York","New York","2016","Q4","Jackets","Boatwear","185203","12","December"
"1577","17","3383","New York","New York","2016","Q4","Jackets","Fancy fabric","183836","10","October"
"185.6","2","398","New York","New York","2016","Q4","Jackets","Fancy fabric","183836","11","November"
"92.8","1","199","New York","New York","2016","Q4","Jackets","Fancy fabric","183836","12","December"
"480","7","1039","New York","New York","2016","Q4","Jackets","Fancy fabric","185403","11","November"
"1032.2","11","1969","New York","New York","2016","Q4","Jackets","Fancy fabric","185403","12","December"
"2.1","1","79","New York","New York","2016","Q4","Jackets","Outdoor","162674","10","October"
"79.9","2","228","New York","New York","2016","Q4","Outerwear","Day wear","158152","10","October"
"115.4","2","320","New York","New York","2016","Q4","Shirt Waist","2 Pocket shirts","177232","10","October"
"-1","1","89","New York","New York","2016","Q4","Shirt Waist","2 Pocket shirts","177232","11","November"
"114.6","1","229","New York","New York","2016","Q4","Shirt Waist","2 Pocket shirts","177232","12","December"
"1748.4","31","5749","New York","New York","2016","Q4","Shirt Waist","2 Pocket shirts","177380","10","October"
"606.7","12","2142","New York","New York","2016","Q4","Shirt Waist","2 Pocket shirts","177380","11","November"
"1588.1","24","4726","New York","New York","2016","Q4","Shirt Waist","2 Pocket shirts","177380","12","December"
"0","0","0","New York","New York","2016","Q4","Shirt Waist","Long sleeve","177231","10","October"
"56.4","2","258","New York","New York","2016","Q4","Shirt Waist","Long sleeve","177231","12","December"
"59.3","3","387","New York","New York","2016","Q4","Shirt Waist","Long sleeve","177248","10","October"
"-14","3","298","New York","New York","2016","Q4","Shirt Waist","Long sleeve","177248","11","November"
"11.3","2","223","New York","New York","2016","Q4","Shirt Waist","Long sleeve","177248","12","December"
"31.8","1","127","New York","New York","2016","Q4","Shirt Waist","Long sleeve","177368","10","October"
"89.7","1","179","New York","New York","2016","Q4","Shirt Waist","Long sleeve","186108","10","October"
"1076","12","2148","New York","New York","2016","Q4","Shirt Waist","Long sleeve","186108","11","November"
"364.8","6","865","New York","New York","2016","Q4","Shirt Waist","Long sleeve","186108","12","December"
"-7.3","5","607","New York","New York","2016","Q4","Shirt Waist","Short sleeve","173974","10","October"
"328","7","1258","New York","New York","2016","Q4","Shirt Waist","Short sleeve","173974","11","November"
"115.5","2","384","New York","New York","2016","Q4","Shirt Waist","Short sleeve","173974","12","December"
"306.9","4","736","New York","New York","2016","Q4","Shirt Waist","Short sleeve","177875","10","October"
"356.5","4","796","New York","New York","2016","Q4","Shirt Waist","Short sleeve","177875","11","November"
"521.1","9","1452","New York","New York","2016","Q4","Shirt Waist","Short sleeve","177875","12","December"
"1705.1","23","3427","New York","New York","2016","Q4","Sweat-T-Shirts","Sweats","179739","10","October"
"2716.2","49","6218","New York","New York","2016","Q4","Sweat-T-Shirts","Sweats","179739","11","November"
"4703.8","111","12173","New York","New York","2016","Q4","Sweat-T-Shirts","Sweats","179739","12","December"
"811.9","14","2340","New York","New York","2016","Q4","Sweat-T-Shirts","Sweats","181248","10","October"
"738","6","1474","New York","New York","2016","Q4","Sweat-T-Shirts","Sweats","181248","11","November"
"679.5","11","1889","New York","New York","2016","Q4","Sweat-T-Shirts","Sweats","181248","12","December"
"356.9","7","1220","New York","New York","2016","Q4","Sweat-T-Shirts","Sweats","183572","10","October"
"184.6","2","448","New York","New York","2016","Q4","Sweat-T-Shirts","Sweats","183572","11","November"
"225.8","2","498","New York","New York","2016","Q4","Sweat-T-Shirts","Sweats","183572","12","December"
"984.3","10","1790","New York","New York","2016","Q4","Sweat-T-Shirts","Sweats","183801","10","October"
"1378","14","2506","New York","New York","2016","Q4","Sweat-T-Shirts","Sweats","183801","11","November"
"319.6","4","626","New York","New York","2016","Q4","Sweat-T-Shirts","Sweats","183801","12","December"
"3375.9","44","6800","New York","New York","2016","Q4","Sweat-T-Shirts","Sweats","183869","11","November"
"758.5","14","1783","New York","New York","2016","Q4","Sweat-T-Shirts","Sweats","183869","12","December"
"905.9","11","2189","New York","New York","2016","Q4","Sweat-T-Shirts","Sweats","184352","10","October"
"247.2","3","597","New York","New York","2016","Q4","Sweat-T-Shirts","Sweats","184352","11","November"
"257.3","6","908","New York","New York","2016","Q4","Sweat-T-Shirts","Sweats","184352","12","December"
"4","1","94","New York","New York","2016","Q4","Sweat-T-Shirts","T-Shirts","166544","11","November"
"14766.1","203","37931","New York","New York","2016","Q4","Sweat-T-Shirts","T-Shirts","177264","10","October"
"10066.4","203","32158","New York","New York","2016","Q4","Sweat-T-Shirts","T-Shirts","177264","11","November"
"7877.8","141","22944","New York","New York","2016","Q4","Sweat-T-Shirts","T-Shirts","177264","12","December"
"245.8","4","597","New York","New York","2016","Q4","Sweat-T-Shirts","T-Shirts","177275","10","October"
"103.1","1","199","New York","New York","2016","Q4","Sweat-T-Shirts","T-Shirts","177275","11","November"
"235.9","3","497","New York","New York","2016","Q4","Sweat-T-Shirts","T-Shirts","177275","12","December"
"1389","37","5627","New York","New York","2016","Q4","Sweat-T-Shirts","T-Shirts","178769","10","October"
"471.6","4","996","New York","New York","2016","Q4","Sweat-T-Shirts","T-Shirts","178769","11","November"
"-206.5","-1","-249","New York","New York","2016","Q4","Sweat-T-Shirts","T-Shirts","178769","12","December"
"162.6","3","477","New York","New York","2016","Q4","Sweat-T-Shirts","T-Shirts","179204","10","October"
"119.9","2","328","New York","New York","2016","Q4","Sweat-T-Shirts","T-Shirts","179204","12","December"
"-4.99999999999999","6","734","New York","New York","2016","Q4","Sweat-T-Shirts","T-Shirts","180030","10","October"
"4.6","1","129","New York","New York","2016","Q4","Sweat-T-Shirts","T-Shirts","180030","12","December"
"104.7","2","298","New York","New York","2016","Q4","Sweat-T-Shirts","T-Shirts","180368","10","October"
"92.5","2","283","New York","New York","2016","Q4","Sweat-T-Shirts","T-Shirts","180368","11","November"
"189.7","8","885","New York","New York","2016","Q4","Sweat-T-Shirts","T-Shirts","180372","10","October"
"188.4","2","398","New York","New York","2016","Q4","Sweat-T-Shirts","T-Shirts","180372","11","November"
"125.6","3","397","New York","New York","2016","Q4","Sweat-T-Shirts","T-Shirts","180372","12","December"
"-91.6","4","316","New York","New York","2016","Q4","Sweaters","Cardigan","144940","10","October"
"-50.3","2","158","New York","New York","2016","Q4","Sweaters","Cardigan","144940","11","November"
"-31","1","79","New York","New York","2016","Q4","Sweaters","Cardigan","144940","12","December"
"0","1","99","New York","New York","2016","Q4","Sweaters","Soft fabric","173673","12","December"
"2104.1","26","5064","New York","New York","2016","Q4","Sweaters","Soft fabric","177325","10","October"
"274.4","3","622","New York","New York","2016","Q4","Sweaters","Soft fabric","177325","11","November"
"117.1","2","338","New York","New York","2016","Q4","Sweaters","Soft fabric","177325","12","December"
"873.6","14","2428","New York","New York","2016","Q4","Sweaters","Soft fabric","178628","10","October"
"217","2","458","New York","New York","2016","Q4","Sweaters","Soft fabric","178628","11","November"
"1109.9","15","2811","New York","New York","2016","Q4","Sweaters","Soft fabric","178628","12","December"
"32","2","167","New York","New York","2016","Q4","Sweaters","Soft fabric","178788","10","October"
"103.6","2","258","New York","New York","2016","Q4","Sweaters","Soft fabric","178788","11","November"
"146.5","10","1352","New York","New York","2016","Q4","Sweaters","Soft fabric","179169","10","October"
"352.9","4","896","New York","New York","2016","Q4","Sweaters","Soft fabric","179169","11","November"
"134.8","5","750","New York","New York","2016","Q4","Sweaters","Soft fabric","179169","12","December"
"275.1","3","597","New York","New York","2016","Q4","Sweaters","Soft fabric","184561","10","October"
"458.5","5","995","New York","New York","2016","Q4","Sweaters","Soft fabric","184561","11","November"
"378.9","5","895","New York","New York","2016","Q4","Sweaters","Soft fabric","184561","12","December"
"4455.8","50","8950","New York","New York","2016","Q4","Sweaters","Turtleneck","181756","10","October"
"4107.1","60","9200","New York","New York","2016","Q4","Sweaters","Turtleneck","181756","11","November"
"6576.5","118","16375","New York","New York","2016","Q4","Sweaters","Turtleneck","181756","12","December"
"82.2","1","179","New York","New York","2016","Q4","Sweaters","Turtleneck","182330","10","October"
"1623.9","19","3401","New York","New York","2016","Q4","Sweaters","Turtleneck","182330","11","November"
"1893.8","24","4077","New York","New York","2016","Q4","Sweaters","Turtleneck","182330","12","December"
"518.8","5","995","New York","New York","2016","Q4","Trousers","Jeans","184264","10","October"
"1577.7","16","3084","New York","New York","2016","Q4","Trousers","Jeans","184264","11","November"
"622.6","6","1194","New York","New York","2016","Q4","Trousers","Jeans","184264","12","December"
"272.8","6","971","New York","New York","2016","Q4","Trousers","Party pants","173941","10","October"
"163.2","3","521","New York","New York","2016","Q4","Trousers","Party pants","173941","12","December"
"556.1","6","1269","New York","New York","2016","Q4","Trousers","Party pants","181252","10","October"
"123.7","1","249","New York","New York","2016","Q4","Trousers","Party pants","181252","11","November"
"164.4","2","398","New York","New York","2016","Q4","Trousers","Party pants","181252","12","December"
"436.7","13","1767","New York","New York","2017","Q1","Accessories","Belts,bags,wallets","177860","1","January"
"48.8","2","248","New York","New York","2017","Q1","Accessories","Belts,bags,wallets","177860","2","February"
"-95.3","8","667","New York","New York","2017","Q1","Accessories","Belts,bags,wallets","177860","3","March"
"-141.4","7","433","New York","New York","2017","Q1","Accessories","Hair accessories","169272","1","January"
"-124.3","6","384","New York","New York","2017","Q1","Accessories","Hair accessories","169272","3","March"
"-37.5","1","49","New York","New York","2017","Q1","Accessories","Hats,gloves,scarves","143994","1","January"
"-20.9","1","79","New York","New York","2017","Q1","Accessories","Hats,gloves,scarves","159454","2","February"
"10.6","1","79","New York","New York","2017","Q1","Accessories","Hats,gloves,scarves","160209","1","January"
"10.6","1","79","New York","New York","2017","Q1","Accessories","Hats,gloves,scarves","160209","3","March"
"-53.3","1","50","New York","New York","2017","Q1","Accessories","Jewelry","155939","3","March"
"736.8","10","1690","New York","New York","2017","Q1","Accessories","Jewelry","185114","1","January"
"159.8","3","433","New York","New York","2017","Q1","Accessories","Jewelry","185114","2","February"
"94.7","5","515","New York","New York","2017","Q1","Accessories","Jewelry","185114","3","March"
"10.4","1","79","New York","New York","2017","Q1","Accessories","Lounge wear","160556","3","March"
"306.3","8","992","New York","New York","2017","Q1","Accessories","Lounge wear","182379","1","January"
"-6.3","2","148","New York","New York","2017","Q1","Accessories","Lounge wear","182379","2","February"
"-15.6","1","59","New York","New York","2017","Q1","Accessories","Lounge wear","182379","3","March"
"1543.5","20","3636","New York","New York","2017","Q1","Accessories","Lounge wear","182488","1","January"
"505.3","7","1223","New York","New York","2017","Q1","Accessories","Lounge wear","182488","2","February"
"7.5","1","99","New York","New York","2017","Q1","Accessories","Lounge wear","182488","3","March"
"1022.4","17","2753","New York","New York","2017","Q1","Accessories","Lounge wear","182880","1","January"
"320.5","9","1181","New York","New York","2017","Q1","Accessories","Lounge wear","182880","2","February"
"-8.1","3","257","New York","New York","2017","Q1","Accessories","Lounge wear","182880","3","March"
"1706.8","29","4612","New York","New York","2017","Q1","Accessories","Lounge wear","183861","1","January"
"305","11","1349","New York","New York","2017","Q1","Accessories","Lounge wear","183861","2","February"
"32.7","6","574","New York","New York","2017","Q1","Accessories","Lounge wear","183861","3","March"
"44.7","3","237","New York","New York","2017","Q1","Accessories","Samples","182313","1","January"
"50.7","5","355","New York","New York","2017","Q1","Accessories","Samples","182313","2","February"
"47.6","7","463","New York","New York","2017","Q1","Accessories","Samples","182313","3","March"
"9043.3","167","22289","New York","New York","2017","Q1","Accessories","Samples","182343","1","January"
"4271.8","154","15602","New York","New York","2017","Q1","Accessories","Samples","182343","2","February"
"2022.3","82","8008","New York","New York","2017","Q1","Accessories","Samples","182343","3","March"
"856.7","17","2788","New York","New York","2017","Q1","City Skirts","Full length","182919","1","January"
"14","16","1644","New York","New York","2017","Q1","City Skirts","Full length","182919","2","February"
"-321.8","11","740","New York","New York","2017","Q1","City Skirts","Full length","182919","3","March"
"360.4","7","1223","New York","New York","2017","Q1","City Skirts","Mini city","183592","1","January"
"122.1","4","596","New York","New York","2017","Q1","City Skirts","Mini city","183592","2","February"
"9.1","4","466","New York","New York","2017","Q1","City Skirts","Mini city","183592","3","March"
"322.3","4","756","New York","New York","2017","Q1","City Skirts","Mini city","184215","1","January"
"-8.2","-1","-99","New York","New York","2017","Q1","City Skirts","Mini city","184215","2","February"
"65.8","1","169","New York","New York","2017","Q1","City Skirts","Mini city","184215","3","March"
"-42.2","2","98","New York","New York","2017","Q1","City Trousers","Long lounge pants","142905","1","January"
"-16.9","1","49","New York","New York","2017","Q1","City Trousers","Long lounge pants","142905","3","March"
"957","11","2159","New York","New York","2017","Q1","City Trousers","Long lounge pants","185125","1","January"
"246.5","3","567","New York","New York","2017","Q1","City Trousers","Long lounge pants","185125","2","February"
"14.9","2","198","New York","New York","2017","Q1","City Trousers","Long lounge pants","185125","3","March"
"-24.1","1","49","New York","New York","2017","Q1","Dresses","Casual dresses","162655","2","February"
"-46.8","4","256","New York","New York","2017","Q1","Dresses","Casual dresses","162655","3","March"
"-1.3","1","79","New York","New York","2017","Q1","Dresses","Casual dresses","163506","3","March"
"6009","101","15203","New York","New York","2017","Q1","Dresses","Casual dresses","182331","1","January"
"939.5","21","2753","New York","New York","2017","Q1","Dresses","Casual dresses","182331","2","February"
"255.1","13","1327","New York","New York","2017","Q1","Dresses","Casual dresses","182331","3","March"
"10","1","99","New York","New York","2017","Q1","Dresses","Evening wear","177376","1","January"
"10","1","99","New York","New York","2017","Q1","Dresses","Evening wear","177376","2","February"
"19.7","2","198","New York","New York","2017","Q1","Dresses","Evening wear","177376","3","March"
"419.6","9","1241","New York","New York","2017","Q1","Dresses","Skirts","177497","1","January"
"47","5","465","New York","New York","2017","Q1","Dresses","Skirts","177497","2","February"
"14.4","1","99","New York","New York","2017","Q1","Dresses","Skirts","177497","3","March"
"261.3","13","1587","New York","New York","2017","Q1","Dresses","Skirts","178835","1","January"
"2.9","3","297","New York","New York","2017","Q1","Dresses","Skirts","178835","2","February"
"-30.2","3","257","New York","New York","2017","Q1","Dresses","Skirts","178835","3","March"
"70.9","4","506","New York","New York","2017","Q1","Dresses","Skirts","179075","1","January"
"1236.3","23","2947","New York","New York","2017","Q1","Dresses","Skirts","179740","1","January"
"1126.2","23","2817","New York","New York","2017","Q1","Dresses","Skirts","179740","2","February"
"588.6","16","1704","New York","New York","2017","Q1","Dresses","Skirts","179740","3","March"
"25.8","1","129","New York","New York","2017","Q1","Dresses","Skirts","181009","2","February"
"26.7","2","228","New York","New York","2017","Q1","Dresses","Skirts","181009","3","March"
"376.2","8","972","New York","New York","2017","Q1","Dresses","Sweater dresses","178903","1","January"
"28.4","1","99","New York","New York","2017","Q1","Dresses","Sweater dresses","178903","2","February"
"100.3","5","445","New York","New York","2017","Q1","Dresses","Sweater dresses","178903","3","March"
"2052.9","39","5476","New York","New York","2017","Q1","Dresses","Sweater dresses","183720","1","January"
"846.3","24","2916","New York","New York","2017","Q1","Dresses","Sweater dresses","183720","2","February"
"407.2","12","1408","New York","New York","2017","Q1","Dresses","Sweater dresses","183720","3","March"
"15.2","1","99","New York","New York","2017","Q1","Jackets","Boatwear","177798","1","January"
"-97.3","-1","-199","New York","New York","2017","Q1","Jackets","Boatwear","177798","2","February"
"14.3","1","99","New York","New York","2017","Q1","Jackets","Boatwear","177798","3","March"
"338.8","5","685","New York","New York","2017","Q1","Jackets","Boatwear","185203","1","January"
"138.7","2","278","New York","New York","2017","Q1","Jackets","Boatwear","185203","2","February"
"150.8","6","514","New York","New York","2017","Q1","Jackets","Boatwear","185203","3","March"
"92.8","1","199","New York","New York","2017","Q1","Jackets","Fancy fabric","183836","2","February"
"844.5","9","1611","New York","New York","2017","Q1","Jackets","Fancy fabric","185403","1","January"
